LAT_DD;LONG_DD;Salinite;Temp;DO;pH
28,51138900000;-11,41861100000;36,23600000000;19,75000000000;5,00700000000;7,90880000000
28,64722200000;-11,24694400000;36,23200000000;19,71000000000;5,00500000000;7,90910000000
28,46611100000;-13,61110000000;36,23700000000;19,76000000000;5,01700000000;7,90960000000
